feat,cat,class,classcat,epsilon,nx,ncx,nc
pesoHistory,ABAA**,Apuesto,EM,3.31488130877019,20,5,71
pesoHistory,*BAB**,Apuesto,EM,3.2307145714441265,9,3,71
pesoHistory,A*B***,Apuesto,EM,3.075923639173873,79,12,71
pesoHistory,AAB***,Apuesto,EM,2.7429788175694294,49,8,71
pesoHistory,*B*B**,Apuesto,Inv,2.466721229374406,169,22,85
pesoHistory,*BBB**,Apuesto,Inv,2.1573415111378997,160,20,85
pesoHistory,BB*B**,Apuesto,Inv,2.072156503423239,153,19,85
pesoHistory,**BB**,Apuesto,Inv,1.9594988168541565,187,22,85
pesoHistory,BBBB**,Apuesto,Inv,1.9531760326578211,147,18,85
pesoHistory,B*BB**,Apuesto,Inv,1.743069327891328,154,18,85
pesoHistory,***B**,Apuesto,Inv,1.6928440117218861,229,25,85
pesoHistory,B**B**,Apuesto,Inv,1.6385575486886017,168,19,85
pesoHistory,ABAB**,Apuesto,Inv,1.6331882234372903,3,1,85
pesoHistory,AB*B**,Apuesto,Inv,1.609053893148385,16,3,85
pesoHistory,AAA***,Apuesto,Acade,1.5289665786230902,376,94,234
pesoHistory,AAAA**,Apuesto,Acade,1.4709357112871217,348,87,234
pesoHistory,ABBB**,Apuesto,Acade,1.4608608693605367,13,5,234
pesoHistory,AA*A**,Apuesto,Acade,1.3749398545814764,377,93,234
pesoHistory,A*AA**,Apuesto,Acade,1.25988492959796,368,90,234
pesoHistory,AA****,Apuesto,Acade,1.2433903427925008,425,103,234
pesoHistory,A*A***,Apuesto,Acade,1.2413066618701525,399,97,234
pesoHistory,A*****,Apuesto,Acade,1.2249852901843248,478,115,234
pesoHistory,A**A**,Apuesto,Acade,1.1873880130066556,414,100,234
pesoHistory,ABB***,Apuesto,Acade,1.0957453055019253,30,9,234
pesoHistory,B*AA**,Apuesto,Asi,2.615266652119649,271,23,54
pesoHistory,B*A***,Apuesto,Asi,2.3242265428782796,287,23,54
pesoHistory,BBAA**,Apuesto,Asi,2.14812942967033,190,16,54
pesoHistory,BBA***,Apuesto,Asi,1.9735995135010784,198,16,54
pesoHistory,B**A**,Apuesto,Asi,1.9399151869515645,424,30,54
pesoHistory,*BAA**,Apuesto,Asi,1.7260358504448925,210,16,54
pesoHistory,*BA***,Apuesto,Asi,1.5124461900056796,221,16,54
pesoHistory,BAAA**,Apuesto,Asi,1.4936446526908522,81,7,54
pesoHistory,BA*A**,Apuesto,Asi,1.4875645208580983,96,8,54
pesoHistory,**AA**,Apuesto,Asi,1.4268671431387792,640,40,54
pesoHistory,AAAA**,Apuesto,ED,4.226627996062343,348,47,81
pesoHistory,A*AA**,Apuesto,ED,4.010279801658196,368,48,81
pesoHistory,AAA***,Apuesto,ED,3.849674169199268,376,48,81
pesoHistory,AA*A**,Apuesto,ED,3.829870424875809,377,48,81
pesoHistory,A*A***,Apuesto,ED,3.598289499354225,399,49,81
pesoHistory,AA****,Apuesto,ED,3.4943470341199943,425,51,81
pesoHistory,*AAA**,Apuesto,ED,3.4051750954720914,430,51,81
pesoHistory,A**A**,Apuesto,ED,3.3221616025623084,414,49,81
pesoHistory,*AA***,Apuesto,ED,3.146335789271757,466,53,81
pesoHistory,*A*A**,Apuesto,ED,2.8407422075695847,474,52,81
pesoHistory,*ABA**,Apuesto,Vig,2.302589541817412,43,4,34
pesoHistory,AABA**,Apuesto,Vig,2.2118888089037907,29,3,34
pesoHistory,AAB***,Apuesto,Vig,2.0021814492103247,49,4,34
pesoHistory,*AB***,Apuesto,Vig,1.9050172681072903,70,5,34
pesoHistory,BBA***,Apuesto,Vig,1.5208400779185849,198,10,34
pesoHistory,**BA**,Apuesto,Vig,1.5208400779185849,198,10,34
pesoHistory,BB*A**,Apuesto,Vig,1.463242156933601,328,15,34
pesoHistory,A*BA**,Apuesto,Vig,1.3034701440399894,46,3,34
pesoHistory,BBAA**,Apuesto,Vig,1.2426388137565705,190,9,34
pesoHistory,BB****,Apuesto,Vig,1.2324035701504763,483,20,34
pesoHistory,AB*A**,Apuesto,Coo,2.8374501173053845,37,2,10
pesoHistory,*ABA**,Apuesto,Coo,2.5434330890263657,43,2,10
pesoHistory,BABA**,Apuesto,Coo,2.4228873839411778,14,1,10
pesoHistory,A*BA**,Apuesto,Coo,2.4162554160819103,46,2,10
pesoHistory,AB****,Apuesto,Coo,2.157914894913205,53,2,10
pesoHistory,ABBA**,Apuesto,Coo,2.1282622148554786,17,1,10
pesoHistory,ABAA**,Apuesto,Coo,1.89718859839004,20,1,10
pesoHistory,BAB***,Apuesto,Coo,1.8303310293334765,21,1,10
pesoHistory,ABA***,Apuesto,Coo,1.7085505897902418,23,1,10
pesoHistory,*AB***,Apuesto,Coo,1.680888840950287,70,2,10
pesoHistory,*B****,Apuesto,Lab,1.4725324930984571,537,31,48
pesoHistory,BBAB**,Apuesto,Lab,1.4482162500678748,6,1,48
pesoHistory,*BB***,Apuesto,Lab,1.3361157072432257,316,19,48
pesoHistory,BABB**,Apuesto,Lab,1.259115365122147,7,1,48
pesoHistory,BBB***,Apuesto,Lab,1.2298430539067122,285,17,48
pesoHistory,B*B***,Apuesto,Lab,1.2043922820471344,306,18,48
pesoHistory,BB****,Apuesto,Lab,1.2019858740132134,483,27,48
pesoHistory,*BBA**,Apuesto,Lab,1.2004803579521313,155,10,48
pesoHistory,ABAA**,Apuesto,Lab,1.1998973151050756,20,2,48
pesoHistory,*B*A**,Apuesto,Lab,1.19607387687309,365,21,48
pesoHistory,ABAA**,Apuesto,Tec,1.9372736734073972,20,3,57
pesoHistory,AABB**,Apuesto,Tec,1.9372736734073972,20,3,57
pesoHistory,AA*B**,Apuesto,Tec,1.7411958463096504,45,5,57
pesoHistory,ABA***,Apuesto,Tec,1.6585695011432835,23,3,57
pesoHistory,*ABB**,Apuesto,Tec,1.3487245030485608,27,3,57
pesoHistory,**BB**,Apuesto,Tec,1.33659733123953,187,14,57
pesoHistory,BBBB**,Apuesto,Tec,1.183085665323237,147,11,57
pesoHistory,***B**,Apuesto,Tec,1.141469074788484,229,16,57
pesoHistory,*A*B**,Apuesto,Tec,1.0499193173362271,60,5,57
pesoHistory,BB*B**,Apuesto,Tec,1.044931486382107,153,11,57
pesoHistory,AA****,Apuesto,E,2.366126552882028,425,31,52
pesoHistory,AAA***,Apuesto,E,2.363610276521886,376,28,52
pesoHistory,A*A***,Apuesto,E,2.2684409395701084,399,29,52
pesoHistory,*AA***,Apuesto,E,2.2636561533565382,466,33,52
pesoHistory,A*****,Apuesto,E,2.1113758964462734,478,33,52
pesoHistory,AA*A**,Apuesto,E,2.1087134075682523,377,27,52
pesoHistory,AAAA**,Apuesto,E,2.0452140228493207,348,25,52
pesoHistory,*A****,Apuesto,E,2.021935251447053,537,36,52
pesoHistory,A*AA**,Apuesto,E,1.996993749445923,368,26,52
pesoHistory,*AAA**,Apuesto,E,1.8482591120576453,430,29,52
pesoHistory,BBAA**,Apuesto,InvE,2.022875667029061,190,2,3
pesoHistory,BBA***,Apuesto,InvE,1.9515261264577848,198,2,3
pesoHistory,*BAA**,Apuesto,InvE,1.851162383917132,210,2,3
pesoHistory,*BA***,Apuesto,InvE,1.7653794732340142,221,2,3
pesoHistory,B*AA**,Apuesto,InvE,1.4336245955735394,271,2,3
pesoHistory,B*A***,Apuesto,InvE,1.3431508942259152,287,2,3
pesoHistory,BB*A**,Apuesto,InvE,1.1366988813015235,328,2,3
pesoHistory,*B*A**,Apuesto,InvE,0.9751424592850291,365,2,3
pesoHistory,**AA**,Apuesto,InvE,0.9112913934235668,640,3,3
pesoHistory,**A***,Apuesto,InvE,0.7847512193345509,687,3,3
