,feat,cat,class,classcat,epsilon,nx,ncx,nc
87,saludHistory,AA*A**,id_sexo,M,3.3567900291139714,494,213,386
88,saludHistory,AA*B**,id_sexo,M,0.26632164609138503,45,17,386
89,saludHistory,AA****,id_sexo,M,3.239504150882959,543,231,386
90,saludHistory,ABAA**,id_sexo,M,-1.8379847622233991,51,12,386
91,saludHistory,ABAB**,id_sexo,M,-0.453416854432825,4,1,386
92,saludHistory,ABA***,id_sexo,M,-1.8921648827837518,55,13,386
93,saludHistory,ABBA**,id_sexo,M,-0.7434555060389209,15,4,386
94,saludHistory,ABBB**,id_sexo,M,0.26672172843967956,18,7,386
95,saludHistory,ABB***,id_sexo,M,-0.30425054853763167,33,11,386
96,saludHistory,AB*A**,id_sexo,M,-1.970107307293422,66,16,386
97,saludHistory,AB*B**,id_sexo,M,0.047921284564287195,22,8,386
98,saludHistory,AB****,id_sexo,M,-1.6822023340153158,88,24,386
99,saludHistory,A*AA**,id_sexo,M,2.9381311471700644,508,214,386
100,saludHistory,A*AB**,id_sexo,M,-0.8208007672553187,25,7,386
101,saludHistory,A*A***,id_sexo,M,2.676230665249976,536,222,386
102,saludHistory,A*BA**,id_sexo,M,-1.0565587222973378,52,15,386
103,saludHistory,A*BB**,id_sexo,M,0.9436135131513914,42,18,386
104,saludHistory,A*B***,id_sexo,M,-0.15508850043132644,94,33,386
105,saludHistory,A**A**,id_sexo,M,2.476435483655111,560,229,386
106,saludHistory,A**B**,id_sexo,M,0.24572070600094054,67,25,386
107,saludHistory,A*****,id_sexo,M,2.376923480764441,631,255,386
108,saludHistory,BAAA**,id_sexo,M,0.5948667188416419,82,32,386
109,saludHistory,BAAB**,id_sexo,M,0.2720600492929202,10,4,386
110,saludHistory,BAA***,id_sexo,M,0.6513027647767864,92,36,386
111,saludHistory,BABA**,id_sexo,M,-1.495888083855303,4,0,386
112,saludHistory,BABB**,id_sexo,M,-0.40280557410924067,7,2,386
113,saludHistory,BAB***,id_sexo,M,-1.223382142988645,11,2,386
114,saludHistory,BA*A**,id_sexo,M,0.25825637300303295,86,32,386
115,saludHistory,BA*B**,id_sexo,M,-0.04981535239460894,17,6,386
116,saludHistory,BA****,id_sexo,M,0.21574544407306712,103,38,386
117,saludHistory,BBAA**,id_sexo,M,-1.4881992024660005,177,54,386
118,saludHistory,BBAB**,id_sexo,M,0.7214413247393554,6,3,386
119,saludHistory,BBA***,id_sexo,M,-1.3329667170840893,183,57,386
120,saludHistory,BBBA**,id_sexo,M,-2.356344485106112,78,18,386
121,saludHistory,BBBB**,id_sexo,M,-2.7615624197549233,77,16,386
122,saludHistory,BBB***,id_sexo,M,-3.617963546094313,155,34,386
123,saludHistory,BB*A**,id_sexo,M,-2.543088934048095,255,72,386
124,saludHistory,BB*B**,id_sexo,M,-2.465903358690749,83,19,386
125,saludHistory,BB****,id_sexo,M,-3.430845246641904,338,91,386
126,saludHistory,B*AA**,id_sexo,M,-0.8955464038528027,259,86,386
127,saludHistory,B*AB**,id_sexo,M,0.6568731352680671,16,7,386
128,saludHistory,B*A***,id_sexo,M,-0.7106599993941671,275,93,386
129,saludHistory,B*BA**,id_sexo,M,-2.628540566277238,82,18,386
130,saludHistory,B*BB**,id_sexo,M,-2.7602746737560766,84,18,386
131,saludHistory,B*B***,id_sexo,M,-3.810959810461817,166,36,386
132,saludHistory,B**A**,id_sexo,M,-2.0694529991171753,341,104,386
133,saludHistory,B**B**,id_sexo,M,-2.267084272164125,100,25,386
134,saludHistory,B*****,id_sexo,M,-2.899321204718808,441,129,386
135,saludHistory,*AAA**,id_sexo,M,3.703936022683812,540,235,386
136,saludHistory,*AAB**,id_sexo,M,-0.41970898174287147,31,10,386
137,saludHistory,*AA***,id_sexo,M,3.488393371848917,574,246,386
138,saludHistory,*ABA**,id_sexo,M,-1.2074322448003687,41,11,386
139,saludHistory,*ABB**,id_sexo,M,0.7036911783450137,31,13,386
140,saludHistory,*AB***,id_sexo,M,-0.44940784380932297,72,24,386
141,saludHistory,*A*A**,id_sexo,M,3.250105640819111,581,246,386
142,saludHistory,*A*B**,id_sexo,M,0.20080573695362613,62,23,386
143,saludHistory,*A****,id_sexo,M,3.1063871676840584,647,270,386
144,saludHistory,*BAA**,id_sexo,M,-2.225173370912703,229,66,386
145,saludHistory,*BAB**,id_sexo,M,0.2720600492929202,10,4,386
146,saludHistory,*BA***,id_sexo,M,-2.122474138566989,239,70,386
147,saludHistory,*BBA**,id_sexo,M,-2.456544973663409,93,22,386
148,saludHistory,*BBB**,id_sexo,M,-2.3701133534223224,95,23,386
149,saludHistory,*BB***,id_sexo,M,-3.4125894580247857,188,45,386
150,saludHistory,*B*A**,id_sexo,M,-3.1967175253661204,322,88,386
151,saludHistory,*B*B**,id_sexo,M,-2.1704679295886926,105,27,386
152,saludHistory,*B****,id_sexo,M,-3.852294166403104,427,115,386
153,saludHistory,**AA**,id_sexo,M,1.889545877296499,769,301,386
154,saludHistory,**AB**,id_sexo,M,-0.2305923234430775,41,14,386
155,saludHistory,**A***,id_sexo,M,1.7803470418924208,813,316,386
156,saludHistory,**BA**,id_sexo,M,-2.7143955759127856,134,33,386
157,saludHistory,**BB**,id_sexo,M,-1.7089593177143068,126,36,386
158,saludHistory,**B***,id_sexo,M,-3.138352978826987,260,69,386
159,saludHistory,***A**,id_sexo,M,0.6980812123755772,903,334,386
160,saludHistory,***B**,id_sexo,M,-1.5986825881056477,167,50,386
161,saludHistory,******,id_sexo,M,0.0,1076,386,386
