,cat,class,classcat,epsilon,feat,nc,ncx,nx
364,BBBB**,Apuesto,ED,-0.34401819235830405,saludHistory,81,5,77
365,BBB***,Apuesto,ED,-0.507860638118432,saludHistory,81,10,155
366,BB*A**,Apuesto,ED,-1.4706397998912821,saludHistory,81,13,255
367,BB*B**,Apuesto,ED,-0.10323290896855765,saludHistory,81,6,83
368,BB****,Apuesto,ED,-1.3285302188965111,saludHistory,81,19,338
369,B*AA**,Apuesto,ED,-2.001173705940121,saludHistory,81,11,259
370,B*AB**,Apuesto,ED,0.7538062318829091,saludHistory,81,2,16
371,B*A***,Apuesto,ED,-1.7602604940840207,saludHistory,81,13,275
372,B*BA**,Apuesto,ED,0.34620156808826064,saludHistory,81,7,82
373,B*BB**,Apuesto,ED,-0.5472884671242104,saludHistory,81,5,84
374,B*B***,Apuesto,ED,-0.14599337994656136,saludHistory,81,12,166
375,B**A**,Apuesto,ED,-1.5742750254981188,saludHistory,81,18,341
376,B**B**,Apuesto,ED,-0.200075672761445,saludHistory,81,7,100
377,B*****,Apuesto,ED,-1.479600527690063,saludHistory,81,25,441
378,*AAA**,Apuesto,ED,0.05699502063154408,saludHistory,81,41,540
379,*AAB**,Apuesto,ED,1.8150794989342462,saludHistory,81,5,31
380,*AA***,Apuesto,ED,0.44136784662788364,saludHistory,81,46,574
381,*ABA**,Apuesto,ED,0.5407637109054623,saludHistory,81,4,41
382,*ABB**,Apuesto,ED,1.1343456052942154,saludHistory,81,4,31
383,*AB***,Apuesto,ED,1.152389158242892,saludHistory,81,8,72
384,*A*A**,Apuesto,ED,0.19859912957400142,saludHistory,81,45,581
385,*A*B**,Apuesto,ED,2.0855584918017853,saludHistory,81,9,62
386,*A****,Apuesto,ED,0.7889328309108754,saludHistory,81,54,647
387,*BAA**,Apuesto,ED,-0.8112056959802123,saludHistory,81,14,229
388,*BAB**,Apuesto,ED,0.296297226873655,saludHistory,81,1,10
389,*BA***,Apuesto,ED,-0.7334457162727762,saludHistory,81,15,239
390,*BBA**,Apuesto,ED,-0.7864090554649656,saludHistory,81,5,93
391,*BBB**,Apuesto,ED,-0.05890765734548446,saludHistory,81,7,95
392,*BB***,Apuesto,ED,-0.5949844021597989,saludHistory,81,12,188
393,*B*A**,Apuesto,ED,-1.1067335763461128,saludHistory,81,19,322
394,*B*B**,Apuesto,ED,0.03540695062542514,saludHistory,81,8,105
395,*B****,Apuesto,ED,-0.9435168008525922,saludHistory,81,27,427
396,**AA**,Apuesto,ED,-0.3949148840930616,saludHistory,81,55,769
397,**AB**,Apuesto,ED,1.7246126487168096,saludHistory,81,6,41
398,**A***,Apuesto,ED,-0.026807752868862184,saludHistory,81,61,813
399,**BA**,Apuesto,ED,-0.3560241127075819,saludHistory,81,9,134
400,**BB**,Apuesto,ED,0.5115031140214832,saludHistory,81,11,126
401,**B***,Apuesto,ED,0.10048867223250563,saludHistory,81,20,260
402,***A**,Apuesto,ED,-0.5015847934521545,saludHistory,81,64,903
403,***B**,Apuesto,ED,1.2988249407294141,saludHistory,81,17,167
404,******,Apuesto,ED,0.0,saludHistory,81,81,1076
405,AAAA**,Apuesto,Inv,2.2369371680053725,saludHistory,85,49,457
406,AAAB**,Apuesto,Inv,1.084951672474221,saludHistory,85,3,21
407,AAA***,Apuesto,Inv,2.3670528789124194,saludHistory,85,52,481
408,AABA**,Apuesto,Inv,0.6565023482041065,saludHistory,85,4,37
409,AABB**,Apuesto,Inv,0.0787709551690681,saludHistory,85,2,24
410,AAB***,Apuesto,Inv,0.5607048890702843,saludHistory,85,6,61
411,AA*A**,Apuesto,Inv,2.3312041949400233,saludHistory,85,53,494
412,AA*B**,Apuesto,Inv,0.7986892634490267,saludHistory,85,5,45
413,AA****,Apuesto,Inv,2.403185696528715,saludHistory,85,58,543
414,ABAA**,Apuesto,Inv,-0.5340922089119235,saludHistory,85,3,51
415,ABAB**,Apuesto,Inv,-0.5857369632445942,saludHistory,85,0,4
416,ABA***,Apuesto,Inv,-0.6722656114653873,saludHistory,85,3,55
417,ABBA**,Apuesto,Inv,0.7802031038918333,saludHistory,85,2,15
418,ABBB**,Apuesto,Inv,-0.3687001465306826,saludHistory,85,1,18
419,ABB***,Apuesto,Inv,0.25370972077270765,saludHistory,85,3,33
420,AB*A**,Apuesto,Inv,-0.0975460253489486,saludHistory,85,5,66
421,AB*B**,Apuesto,Inv,-0.5832609110988684,saludHistory,85,1,22
422,AB****,Apuesto,Inv,-0.37610779153982477,saludHistory,85,6,88
423,A*AA**,Apuesto,Inv,1.9524537885886006,saludHistory,85,52,508
424,A*AB**,Apuesto,Inv,0.7600798475985732,saludHistory,85,3,25
425,A*A***,Apuesto,Inv,2.026975141608381,saludHistory,85,55,536
426,A*BA**,Apuesto,Inv,0.9728139994123906,saludHistory,85,6,52
427,A*BB**,Apuesto,Inv,-0.18182565919905985,saludHistory,85,3,42
428,A*B***,Apuesto,Inv,0.6020092843203698,saludHistory,85,9,94
429,A**A**,Apuesto,Inv,2.1560364667454297,saludHistory,85,58,560
430,A**B**,Apuesto,Inv,0.32033247209782434,saludHistory,85,6,67
431,A*****,Apuesto,Inv,2.088865210780807,saludHistory,85,64,631
432,BAAA**,Apuesto,Inv,-1.014394600358658,saludHistory,85,4,82
433,BAAB**,Apuesto,Inv,-0.9261314568016236,saludHistory,85,0,10
434,BAA***,Apuesto,Inv,-1.263015448481557,saludHistory,85,4,92
435,BABA**,Apuesto,Inv,-0.5857369632445942,saludHistory,85,0,4
436,BABB**,Apuesto,Inv,0.6263971401607261,saludHistory,85,1,7
437,BAB***,Apuesto,Inv,0.14647937558414756,saludHistory,85,1,11
438,BA*A**,Apuesto,Inv,-1.116846430529187,saludHistory,85,4,86
439,BA*B**,Apuesto,Inv,-0.3083582805873809,saludHistory,85,1,17
440,BA****,Apuesto,Inv,-1.1458001498584125,saludHistory,85,5,103
441,BBAA**,Apuesto,Inv,-2.224383574507999,saludHistory,85,6,177
442,BBAB**,Apuesto,Inv,-0.7173783417183003,saludHistory,85,0,6
443,BBA***,Apuesto,Inv,-2.317511138089251,saludHistory,85,6,183
444,BBBA**,Apuesto,Inv,0.3518948784713933,saludHistory,85,7,78
445,BBBB**,Apuesto,Inv,-1.3024282836734287,saludHistory,85,3,77
446,BBB***,Apuesto,Inv,-0.6683516059009802,saludHistory,85,10,155
447,BB*A**,Apuesto,Inv,-1.6585955687654335,saludHistory,85,13,255
448,BB*B**,Apuesto,Inv,-1.4473485352317188,saludHistory,85,3,83
449,BB****,Apuesto,Inv,-2.1578516539245745,saludHistory,85,16,338
450,B*AA**,Apuesto,Inv,-2.4096242610772656,saludHistory,85,10,259
451,B*AB**,Apuesto,Inv,-1.1714739264891885,saludHistory,85,0,16
452,B*A***,Apuesto,Inv,-2.621045848218471,saludHistory,85,10,275
453,B*BA**,Apuesto,Inv,0.2138371213059137,saludHistory,85,7,82
454,B*BB**,Apuesto,Inv,-1.066154865951799,saludHistory,85,4,84
455,B*B***,Apuesto,Inv,-0.6081211753703389,saludHistory,85,11,166
456,B**A**,Apuesto,Inv,-1.9951524564690346,saludHistory,85,17,341
457,B**B**,Apuesto,Inv,-1.4457366457495984,saludHistory,85,4,100
458,B*****,Apuesto,Inv,-2.442867687884808,saludHistory,85,21,441
459,*AAA**,Apuesto,Inv,1.6499620182645995,saludHistory,85,53,540
460,*AAB**,Apuesto,Inv,0.36696746038666,saludHistory,85,3,31
461,*AA***,Apuesto,Inv,1.6489584066777854,saludHistory,85,56,574
462,*ABA**,Apuesto,Inv,0.44070267163063737,saludHistory,85,4,41
463,*ABB**,Apuesto,Inv,0.36696746038666,saludHistory,85,3,31
464,*AB***,Apuesto,Inv,0.5733530913010171,saludHistory,85,7,72
465,*A*A**,Apuesto,Inv,1.7077508391053793,saludHistory,85,57,581
466,*A*B**,Apuesto,Inv,0.5189703594284261,saludHistory,85,6,62
467,*A****,Apuesto,Inv,1.7329018663210825,saludHistory,85,63,647
468,*BAA**,Apuesto,Inv,-2.2269949265167135,saludHistory,85,9,229
469,*BAB**,Apuesto,Inv,-0.9261314568016236,saludHistory,85,0,10
470,*BA***,Apuesto,Inv,-2.369348135288224,saludHistory,85,9,239
471,*BBA**,Apuesto,Inv,0.6356062861142144,saludHistory,85,9,93
472,*BBB**,Apuesto,Inv,-1.3330561402790282,saludHistory,85,4,95
473,*BB***,Apuesto,Inv,-0.5005691946765918,saludHistory,85,13,188
474,*B*A**,Apuesto,Inv,-1.5364708354270196,saludHistory,85,18,322
475,*B*B**,Apuesto,Inv,-1.5537996843411632,saludHistory,85,4,105
476,*B****,Apuesto,Inv,-2.104758899938955,saludHistory,85,22,427
477,**AA**,Apuesto,Inv,0.16736249273747664,saludHistory,85,62,769
478,**AB**,Apuesto,Inv,-0.1382913145409939,saludHistory,85,3,41
479,**A***,Apuesto,Inv,0.10090087039635122,saludHistory,85,65,813
480,**BA**,Apuesto,Inv,0.7732865518206421,saludHistory,85,13,134
481,**BB**,Apuesto,Inv,-0.9754888960732602,saludHistory,85,7,126
482,**B***,Apuesto,Inv,-0.12393530202816666,saludHistory,85,20,260
483,***A**,Apuesto,Inv,0.45233150997080535,saludHistory,85,75,903
484,***B**,Apuesto,Inv,-0.9158454997199941,saludHistory,85,10,167
485,******,Apuesto,Inv,0.0,saludHistory,85,85,1076
486,AAAA**,Apuesto,Tec,-0.6702147144649768,saludHistory,57,21,457
487,AAAB**,Apuesto,Tec,-0.10955979301874802,saludHistory,57,1,21
488,AAA***,Apuesto,Tec,-0.7085243233792334,saludHistory,57,22,481
489,AABA**,Apuesto,Tec,0.7633165955733702,saludHistory,57,3,37
490,AABB**,Apuesto,Tec,1.5753708438970289,saludHistory,57,3,24
491,AAB***,Apuesto,Tec,1.5826360930368712,saludHistory,57,6,61
492,AA*A**,Apuesto,Tec,-0.43572538008233974,saludHistory,57,24,494
493,AA*B**,Apuesto,Tec,1.0756446098516812,saludHistory,57,4,45
494,AA****,Apuesto,Tec,-0.14654648313628058,saludHistory,57,28,543
495,ABAA**,Apuesto,Tec,-0.43866940313191594,saludHistory,57,2,51
496,ABAB**,Apuesto,Tec,-0.4730209015542166,saludHistory,57,0,4
497,ABA***,Apuesto,Tec,-0.5499809580964913,saludHistory,57,2,55
498,ABBA**,Apuesto,Tec,0.23676751952174113,saludHistory,57,1,15
499,ABBB**,Apuesto,Tec,-1.0034288613958826,saludHistory,57,0,18
500,ABB***,Apuesto,Tec,-0.5814526987481595,saludHistory,57,1,33
501,AB*A**,Apuesto,Tec,-0.27273744606663175,saludHistory,57,3,66
502,AB*B**,Apuesto,Tec,-1.1093323456878923,saludHistory,57,0,22
503,AB****,Apuesto,Tec,-0.7908637297009375,saludHistory,57,3,88
504,A*AA**,Apuesto,Tec,-0.774674668842774,saludHistory,57,23,508
505,A*AB**,Apuesto,Tec,-0.28962156954810797,saludHistory,57,1,25
506,A*A***,Apuesto,Tec,-0.8473650614112125,saludHistory,57,24,536
507,A*BA**,Apuesto,Tec,0.7710430141675807,saludHistory,57,4,52
508,A*BB**,Apuesto,Tec,0.5339700342081436,saludHistory,57,3,42
509,A*B***,Apuesto,Tec,0.930402980815827,saludHistory,57,7,94
510,A**A**,Apuesto,Tec,-0.5028756577802707,saludHistory,57,27,560
511,A**B**,Apuesto,Tec,0.24585543723878636,saludHistory,57,4,67
512,A*****,Apuesto,Tec,-0.43128829563784893,saludHistory,57,31,631
513,BAAA**,Apuesto,Tec,-0.6625777487246098,saludHistory,57,3,82
514,BAAB**,Apuesto,Tec,-0.7479117148888027,saludHistory,57,0,10
515,BAA***,Apuesto,Tec,-0.8721116625729942,saludHistory,57,3,92
516,BABA**,Apuesto,Tec,-0.4730209015542166,saludHistory,57,0,4
517,BABB**,Apuesto,Tec,-0.6257478352240116,saludHistory,57,0,7
518,BAB***,Apuesto,Tec,-0.7844164242254881,saludHistory,57,0,11
519,BA*A**,Apuesto,Tec,-0.7489998111463749,saludHistory,57,3,86
520,BA*B**,Apuesto,Tec,-0.9751575701164641,saludHistory,57,0,17
521,BA****,Apuesto,Tec,-1.0805727989745253,saludHistory,57,3,103
522,BBAA**,Apuesto,Tec,0.5448560178348736,saludHistory,57,11,177
523,BBAB**,Apuesto,Tec,-0.5793299232395526,saludHistory,57,0,6
524,BBA***,Apuesto,Tec,0.4309493793062765,saludHistory,57,11,183
525,BBBA**,Apuesto,Tec,0.9443309772240569,saludHistory,57,6,78
526,BBBB**,Apuesto,Tec,0.4686016053246402,saludHistory,57,5,77
527,BBB***,Apuesto,Tec,1.0001741516147387,saludHistory,57,11,155
528,BB*A**,Apuesto,Tec,0.9762174917036301,saludHistory,57,17,255
529,BB*B**,Apuesto,Tec,0.295584142131332,saludHistory,57,5,83
530,BB****,Apuesto,Tec,0.9944011613383401,saludHistory,57,22,338
531,B*AA**,Apuesto,Tec,0.07760542715845525,saludHistory,57,14,259
532,B*AB**,Apuesto,Tec,-0.9460418031084332,saludHistory,57,0,16
533,B*A***,Apuesto,Tec,-0.1528798836369289,saludHistory,57,14,275
534,B*BA**,Apuesto,Tec,0.8165377235319881,saludHistory,57,6,82
535,B*BB**,Apuesto,Tec,0.2680140391202431,saludHistory,57,5,84
536,B*B***,Apuesto,Tec,0.7645434126584538,saludHistory,57,11,166
537,B**A**,Apuesto,Tec,0.46804494661076446,saludHistory,57,20,341
538,B**B**,Apuesto,Tec,-0.13277779692749914,saludHistory,57,5,100
539,B*****,Apuesto,Tec,0.34834413092735395,saludHistory,57,25,441
540,*AAA**,Apuesto,Tec,-0.6928039032762862,saludHistory,57,25,540
541,*AAB**,Apuesto,Tec,-0.51495903302665,saludHistory,57,1,31
542,*AA***,Apuesto,Tec,-0.821260780718262,saludHistory,57,26,574
543,*ABA**,Apuesto,Tec,0.5773793614040951,saludHistory,57,3,41
544,*ABB**,Apuesto,Tec,1.0887918194673454,saludHistory,57,3,31
545,*AB***,Apuesto,Tec,1.1501289873309533,saludHistory,57,6,72
546,*A*A**,Apuesto,Tec,-0.5145331127612385,saludHistory,57,28,581
547,*A*B**,Apuesto,Tec,0.40576105455938766,saludHistory,57,4,62
548,*A****,Apuesto,Tec,-0.39916946245127083,saludHistory,57,32,647
549,*BAA**,Apuesto,Tec,0.25637126709758196,saludHistory,57,13,229
550,*BAB**,Apuesto,Tec,-0.7479117148888027,saludHistory,57,0,10
551,*BA***,Apuesto,Tec,0.09796465066208718,saludHistory,57,13,239
552,*BBA**,Apuesto,Tec,0.9599167637823031,saludHistory,57,7,93
553,*BBB**,Apuesto,Tec,-0.014899844015565804,saludHistory,57,5,95
554,*BB***,Apuesto,Tec,0.6645518805466524,saludHistory,57,12,188
555,*B*A**,Apuesto,Tec,0.7320798524969716,saludHistory,57,20,322
556,*B*B**,Apuesto,Tec,-0.24498314479072741,saludHistory,57,5,105
557,*B****,Apuesto,Tec,0.5142462354495582,saludHistory,57,25,427
558,**AA**,Apuesto,Tec,-0.44065389106274144,saludHistory,57,38,769
559,**AB**,Apuesto,Tec,-0.8171440793833489,saludHistory,57,1,41
560,**A***,Apuesto,Tec,-0.6369520709282602,saludHistory,57,39,813
561,**BA**,Apuesto,Tec,1.1190667181581238,saludHistory,57,10,134
562,**BB**,Apuesto,Tec,0.5271202895715736,saludHistory,57,8,126
563,**B***,Apuesto,Tec,1.1703324910632749,saludHistory,57,18,260
564,***A**,Apuesto,Tec,0.02444020651925049,saludHistory,57,48,903
565,***B**,Apuesto,Tec,0.052978686764024625,saludHistory,57,9,167
566,******,Apuesto,Tec,0.0,saludHistory,57,57,1076
567,AAAA**,Apuesto,Lab,-1.6737191392465993,saludHistory,48,13,457
568,AAAB**,Apuesto,Lab,-0.9902245942621866,saludHistory,48,0,21
569,AAA***,Apuesto,Lab,-1.8678916389386295,saludHistory,48,13,481
570,AABA**,Apuesto,Lab,-1.3143920492546997,saludHistory,48,0,37
571,AABB**,Apuesto,Lab,0.9189189403983977,saludHistory,48,2,24
572,AAB***,Apuesto,Lab,-0.4472801529245256,saludHistory,48,2,61
573,AA*A**,Apuesto,Lab,-1.9695377063433712,saludHistory,48,13,494
574,AA*B**,Apuesto,Lab,-0.005368668076532653,saludHistory,48,2,45
575,AA****,Apuesto,Lab,-1.9172099082683571,saludHistory,48,15,543
576,ABAA**,Apuesto,Lab,-0.8648720201867147,saludHistory,48,1,51
577,ABAB**,Apuesto,Lab,-0.4321694436393719,saludHistory,48,0,4
578,ABA***,Apuesto,Lab,-0.9493759547485817,saludHistory,48,1,55
579,ABBA**,Apuesto,Lab,0.4137968615499891,saludHistory,48,1,15
580,ABBB**,Apuesto,Lab,-0.9167698326570518,saludHistory,48,0,18
581,ABB***,Apuesto,Lab,-0.39809760637505537,saludHistory,48,1,33
582,AB*A**,Apuesto,Lab,-0.5629950340838692,saludHistory,48,2,66
583,AB*B**,Apuesto,Lab,-1.0135271846801166,saludHistory,48,0,22
584,AB****,Apuesto,Lab,-0.9943315940611749,saludHistory,48,2,88
585,A*AA**,Apuesto,Lab,-1.8615164577771643,saludHistory,48,14,508
586,A*AB**,Apuesto,Lab,-1.0804236090984296,saludHistory,48,0,25
587,A*A***,Apuesto,Lab,-2.073578902649451,saludHistory,48,14,536
588,A*BA**,Apuesto,Lab,-0.8864811322104607,saludHistory,48,1,52
589,A*BB**,Apuesto,Lab,0.09447068994847876,saludHistory,48,2,42
590,A*B***,Apuesto,Lab,-0.5961889479802932,saludHistory,48,3,94
591,A**A**,Apuesto,Lab,-2.0431163151852907,saludHistory,48,15,560
592,A**B**,Apuesto,Lab,-0.5851767338355848,saludHistory,48,2,67
593,A*****,Apuesto,Lab,-2.1498323882277846,saludHistory,48,17,631
594,BAAA**,Apuesto,Lab,0.7178655148928654,saludHistory,48,5,82
595,BAAB**,Apuesto,Lab,0.8484555282383306,saludHistory,48,1,10
596,BAA***,Apuesto,Lab,0.9574565570845035,saludHistory,48,6,92
597,BABA**,Apuesto,Lab,-0.4321694436393719,saludHistory,48,0,4
598,BABB**,Apuesto,Lab,-0.5717064360554615,saludHistory,48,0,7
599,BAB***,Apuesto,Lab,-0.7166719452042207,saludHistory,48,0,11
600,BA*A**,Apuesto,Lab,0.6077681360518598,saludHistory,48,5,86
601,BA*B**,Apuesto,Lab,0.2838779832814232,saludHistory,48,1,17
602,BA****,Apuesto,Lab,0.6706809993647083,saludHistory,48,6,103
603,BBAA**,Apuesto,Lab,4.042885155885894,saludHistory,48,19,177
604,BBAB**,Apuesto,Lab,-0.5292973096694771,saludHistory,48,0,6
605,BBA***,Apuesto,Lab,3.8802153513580047,saludHistory,48,19,183
606,BBBA**,Apuesto,Lab,-0.26301785054190036,saludHistory,48,3,78
607,BBBB**,Apuesto,Lab,-0.2400951097612461,saludHistory,48,3,77
608,BBB***,Apuesto,Lab,-0.3558050217544869,saludHistory,48,6,155
609,BB*A**,Apuesto,Lab,3.222811833009174,saludHistory,48,22,255
610,BB*B**,Apuesto,Lab,-0.3735644784734507,saludHistory,48,3,83
611,BB****,Apuesto,Lab,2.6141652600017866,saludHistory,48,25,338
612,B*AA**,Apuesto,Lab,3.7460915136355606,saludHistory,48,24,259
613,B*AB**,Apuesto,Lab,0.34663590791907956,saludHistory,48,1,16
614,B*A***,Apuesto,Lab,3.719093048976449,saludHistory,48,25,275
615,B*BA**,Apuesto,Lab,-0.3519728424820975,saludHistory,48,3,82
616,B*BB**,Apuesto,Lab,-0.39491099890218156,saludHistory,48,3,84
617,B*B***,Apuesto,Lab,-0.5282999518779861,saludHistory,48,6,166
618,B**A**,Apuesto,Lab,3.0921593590762275,saludHistory,48,27,341
619,B**B**,Apuesto,Lab,-0.22328754588034197,saludHistory,48,4,100
620,B*****,Apuesto,Lab,2.6127386800975523,saludHistory,48,31,441
621,*AAA**,Apuesto,Lab,-1.2692870022825509,saludHistory,48,18,540
622,*AAB**,Apuesto,Lab,-0.33311883814641846,saludHistory,48,1,31
623,*AA***,Apuesto,Lab,-1.3355935004064252,saludHistory,48,19,574
624,*ABA**,Apuesto,Lab,-1.3836173196225656,saludHistory,48,0,41
625,*ABB**,Apuesto,Lab,0.5368711372068492,saludHistory,48,2,31
626,*AB***,Apuesto,Lab,-0.6918216792736086,saludHistory,48,2,72
627,*A*A**,Apuesto,Lab,-1.5912351092260488,saludHistory,48,18,581
628,*A*B**,Apuesto,Lab,0.14407463234798001,saludHistory,48,3,62
629,*A****,Apuesto,Lab,-1.4972731846853324,saludHistory,48,21,647
630,*BAA**,Apuesto,Lab,3.1319221557272954,saludHistory,48,20,229
631,*BAB**,Apuesto,Lab,-0.6833198885140915,saludHistory,48,0,10
632,*BA***,Apuesto,Lab,2.9259270899122494,saludHistory,48,20,239
633,*BBA**,Apuesto,Lab,-0.07468980616542502,saludHistory,48,4,93
634,*BBB**,Apuesto,Lab,-0.6152126348792691,saludHistory,48,3,95
635,*BB***,Apuesto,Lab,-0.4898608395592882,saludHistory,48,7,188
636,*B*A**,Apuesto,Lab,2.6010570428751656,saludHistory,48,24,322
637,*B*B**,Apuesto,Lab,-0.7960610365955285,saludHistory,48,3,105
638,*B****,Apuesto,Lab,1.863973193753541,saludHistory,48,27,427
639,**AA**,Apuesto,Lab,0.6454550897751411,saludHistory,48,38,769
640,**AB**,Apuesto,Lab,-0.6271273623492523,saludHistory,48,1,41
641,**A***,Apuesto,Lab,0.4641783512562293,saludHistory,48,39,813
642,**BA**,Apuesto,Lab,-0.8275648733754749,saludHistory,48,4,134
643,**BB**,Apuesto,Lab,-0.2679008021021004,saludHistory,48,5,126
644,**B***,Apuesto,Lab,-0.7806085738609035,saludHistory,48,9,260
645,***A**,Apuesto,Lab,0.276847697377473,saludHistory,48,42,903
646,***B**,Apuesto,Lab,-0.5434369783041845,saludHistory,48,6,167
647,******,Apuesto,Lab,0.0,saludHistory,48,48,1076
648,AAAA**,Apuesto,Int,-2.8904108965603883,saludHistory,110,28,457
649,AAAB**,Apuesto,Int,-1.5463842820677165,saludHistory,110,0,21
650,AAA***,Apuesto,Int,-3.1866502745251593,saludHistory,110,28,481
651,AABA**,Apuesto,Int,-1.5099620357977765,saludHistory,110,1,37
652,AABB**,Apuesto,Int,-0.3055830740079456,saludHistory,110,2,24
653,AAB***,Apuesto,Int,-1.367662513680751,saludHistory,110,3,61
654,AA*A**,Apuesto,Int,-3.19330128215889,saludHistory,110,29,494
655,AA*B**,Apuesto,Int,-1.279547897341341,saludHistory,110,2,45
656,AA****,Apuesto,Int,-3.472091657149372,saludHistory,110,31,543
657,ABAA**,Apuesto,Int,-0.5610133334068425,saludHistory,110,4,51
658,ABAB**,Apuesto,Int,-0.6748974310538336,saludHistory,110,0,4
659,ABA***,Apuesto,Int,-0.7222340986977132,saludHistory,110,4,55
660,ABBA**,Apuesto,Int,-1.306933255434833,saludHistory,110,0,15
661,ABBB**,Apuesto,Int,0.9023882401957964,saludHistory,110,3,18
662,ABB***,Apuesto,Int,-0.21467633749530068,saludHistory,110,3,33
663,AB*A**,Apuesto,Int,-1.1162142335162077,saludHistory,110,4,66
664,AB*B**,Apuesto,Int,0.5284636433633124,saludHistory,110,3,22
665,AB****,Apuesto,Int,-0.7024380606091554,saludHistory,110,7,88
666,A*AA**,Apuesto,Int,-2.919241598849643,saludHistory,110,32,508
667,A*AB**,Apuesto,Int,-1.6872435776345842,saludHistory,110,0,25
668,A*A***,Apuesto,Int,-3.2500858798889136,saludHistory,110,32,536
669,A*BA**,Apuesto,Int,-1.975630096204074,saludHistory,110,1,52
670,A*BB**,Apuesto,Int,0.35975268279198414,saludHistory,110,5,42
671,A*B***,Apuesto,Int,-1.2289391754560102,saludHistory,110,6,94
672,A**A**,Apuesto,Int,-3.3824271416877245,saludHistory,110,33,560
673,A**B**,Apuesto,Int,-0.7458144084417997,saludHistory,110,5,67
674,A*****,Apuesto,Int,-3.4832158678425387,saludHistory,110,38,631
675,BAAA**,Apuesto,Int,1.3185026275886567,saludHistory,110,12,82
676,BAAB**,Apuesto,Int,1.0205418857823405,saludHistory,110,2,10
677,BAA***,Apuesto,Int,1.5812467380693775,saludHistory,110,14,92
678,BABA**,Apuesto,Int,-0.6748974310538336,saludHistory,110,0,4
679,BABB**,Apuesto,Int,-0.8928053815224023,saludHistory,110,0,7
680,BAB***,Apuesto,Int,-1.1191907753901595,saludHistory,110,0,11
681,BA*A**,Apuesto,Int,1.1419225668488895,saludHistory,110,12,86
682,BA*B**,Apuesto,Int,0.2098165500811276,saludHistory,110,2,17
683,BA****,Apuesto,Int,1.1286799115817423,saludHistory,110,14,103
684,BBAA**,Apuesto,Int,2.4575602673094377,saludHistory,110,28,177
685,BBAB**,Apuesto,Int,-0.8265771673985414,saludHistory,110,0,6
686,BBA***,Apuesto,Int,2.267267077455644,saludHistory,110,28,183
687,BBBA**,Apuesto,Int,2.9997179821144875,saludHistory,110,16,78
688,BBBB**,Apuesto,Int,1.9290852828291931,saludHistory,110,13,77
689,BBB***,Apuesto,Int,3.487614193173223,saludHistory,110,29,155
690,BB*A**,Apuesto,Int,3.706527939828998,saludHistory,110,44,255
691,BB*B**,Apuesto,Int,1.6358126355284501,saludHistory,110,13,83
692,BB****,Apuesto,Int,4.030044522412885,saludHistory,110,57,338
693,B*AA**,Apuesto,Int,2.773500225303202,saludHistory,110,40,259
694,B*AB**,Apuesto,Int,0.30063612837852594,saludHistory,110,2,16
695,B*A***,Apuesto,Int,2.764123729897482,saludHistory,110,42,275
696,B*BA**,Apuesto,Int,2.776579531273544,saludHistory,110,16,82
697,B*BB**,Apuesto,Int,1.5892278292765192,saludHistory,110,13,84
698,B*B***,Apuesto,Int,3.0819781432103412,saludHistory,110,29,166
699,B**A**,Apuesto,Int,3.778704575876321,saludHistory,110,56,341
700,B**B**,Apuesto,Int,1.5768058161894114,saludHistory,110,15,100
701,B*****,Apuesto,Int,4.07363414769853,saludHistory,110,71,441
702,*AAA**,Apuesto,Int,-2.159740207971098,saludHistory,110,40,540
703,*AAB**,Apuesto,Int,-0.6931303065110455,saludHistory,110,2,31
704,*AA***,Apuesto,Int,-2.2981332637511356,saludHistory,110,42,574
705,*ABA**,Apuesto,Int,-1.6452180162374497,saludHistory,110,1,41
706,*ABB**,Apuesto,Int,-0.6931303065110455,saludHistory,110,2,31
707,*AB***,Apuesto,Int,-1.6963163553680598,saludHistory,110,3,72
708,*A*A**,Apuesto,Int,-2.5191880872944976,saludHistory,110,41,581
709,*A*B**,Apuesto,Int,-0.9802342799597409,saludHistory,110,4,62
710,*A****,Apuesto,Int,-2.7437488456630077,saludHistory,110,45,647
711,*BAA**,Apuesto,Int,1.8735414992321737,saludHistory,110,32,229
712,*BAB**,Apuesto,Int,-1.0671065345632835,saludHistory,110,0,10
713,*BA***,Apuesto,Int,1.6156498394237042,saludHistory,110,32,239
714,*BBA**,Apuesto,Int,2.222297518097626,saludHistory,110,16,93
715,*BBB**,Apuesto,Int,2.1295374649569365,saludHistory,110,16,95
716,*BB***,Apuesto,Int,3.0768195986411073,saludHistory,110,32,188
717,*B*A**,Apuesto,Int,2.7742919224333207,saludHistory,110,48,322
718,*B*B**,Apuesto,Int,1.6962779427977643,saludHistory,110,16,105
719,*B****,Apuesto,Int,3.250321124658482,saludHistory,110,64,427
720,**AA**,Apuesto,Int,-0.7874262852580796,saludHistory,110,72,769
721,**AB**,Apuesto,Int,-1.1297099831939155,saludHistory,110,2,41
722,**A***,Apuesto,Int,-1.055022472273983,saludHistory,110,74,813
723,**BA**,Apuesto,Int,0.9413164583631299,saludHistory,110,17,134
724,**BB**,Apuesto,Int,1.5053023971711117,saludHistory,110,18,126
725,**B***,Apuesto,Int,1.7236799023760225,saludHistory,110,35,260
726,***A**,Apuesto,Int,-0.3640428937600393,saludHistory,110,89,903
727,***B**,Apuesto,Int,0.747768923609203,saludHistory,110,20,167
