dp_folio,ejer0B,ejer1B,ejer5B,ejer10B,ejer20B,ejer0BC
1,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
2,0,1.3064315451520327,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
4,0,1.3064315451520327,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
5,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
6,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,A
7,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,-0.2636697053780041,B
8,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
9,0,-1.3642812257769872,-0.6471414766488497,0.5019738434413213,0.32132736044112986,A
10,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
11,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
12,0,-1.3642812257769872,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
13,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
14,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
15,0,1.3064315451520327,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
17,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
18,0,1.3064315451520327,-0.6471414766488497,0.5019738434413213,0.32132736044112986,A
19,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
22,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
23,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
24,0,1.3064315451520327,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
25,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
26,0,1.3064315451520327,0.8157780191135747,-0.37488136493147695,-0.2636697053780041,B
27,0,1.3064315451520327,0.8157780191135747,-0.37488136493147695,-0.2636697053780041,A
28,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
29,0,-1.3642812257769872,-0.6471414766488497,0.5019738434413213,-0.2636697053780041,B
30,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,0.32132736044112986,A
31,0,-1.3642812257769872,0.8157780191135747,0.5019738434413213,-0.2636697053780041,A
32,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,A
33,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
34,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
35,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
36,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,0.32132736044112986,A
37,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
38,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
40,0,1.3064315451520327,0.8157780191135747,-0.37488136493147695,-0.2636697053780041,B
41,0,-1.3642812257769872,0.8157780191135747,-0.37488136493147695,0.32132736044112986,A
42,0,1.3064315451520327,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
43,0,1.3064315451520327,-0.6471414766488497,0.5019738434413213,-0.2636697053780041,B
44,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
45,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
46,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
47,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
48,0,-1.3642812257769872,0.8157780191135747,0.5019738434413213,-0.2636697053780041,A
49,0,1.3064315451520327,0.8157780191135747,-0.37488136493147695,-0.2636697053780041,B
50,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
51,0,1.3064315451520327,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
52,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,0.32132736044112986,A
53,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,0.32132736044112986,A
54,0,-1.3642812257769872,0.8157780191135747,-0.37488136493147695,0.32132736044112986,A
55,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,-0.2636697053780041,B
56,0,-1.3642812257769872,0.8157780191135747,0.5019738434413213,-0.2636697053780041,A
57,0,1.3064315451520327,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
59,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
60,0,-1.3642812257769872,0.8157780191135747,0.5019738434413213,0.32132736044112986,A
61,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
62,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,-0.2636697053780041,B
63,0,1.3064315451520327,-0.6471414766488497,0.5019738434413213,0.32132736044112986,B
64,0,1.3064315451520327,-0.6471414766488497,0.5019738434413213,0.32132736044112986,B
65,0,1.3064315451520327,-0.6471414766488497,0.5019738434413213,-0.2636697053780041,B
66,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,0.32132736044112986,A
67,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
68,0,-1.3642812257769872,0.8157780191135747,0.5019738434413213,0.32132736044112986,A
70,0,1.3064315451520327,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
71,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
72,0,-1.3642812257769872,0.8157780191135747,0.5019738434413213,0.32132736044112986,A
73,0,1.3064315451520327,-0.6471414766488497,0.5019738434413213,0.32132736044112986,B
74,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,0.32132736044112986,B
75,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
77,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
78,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
79,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
80,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
81,0,1.3064315451520327,0.8157780191135747,-0.37488136493147695,-0.2636697053780041,A
82,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,0.32132736044112986,A
83,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
84,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,A
85,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
86,0,1.3064315451520327,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
87,0,-1.3642812257769872,0.8157780191135747,-0.37488136493147695,-0.2636697053780041,A
88,0,1.3064315451520327,-0.6471414766488497,-0.37488136493147695,0.32132736044112986,B
89,0,-1.3642812257769872,-0.6471414766488497,0.5019738434413213,-0.2636697053780041,B
90,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
91,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
92,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
93,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
94,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
95,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
96,0,1.3064315451520327,-0.6471414766488497,-0.37488136493147695,0.32132736044112986,B
97,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
98,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
99,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
100,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
101,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
102,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,-0.2636697053780041,B
103,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
104,0,1.3064315451520327,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
105,0,-1.3642812257769872,-0.6471414766488497,0.5019738434413213,0.32132736044112986,B
106,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
107,0,-1.3642812257769872,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
108,0,1.3064315451520327,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
111,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
112,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
113,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
114,0,1.3064315451520327,0.8157780191135747,-0.37488136493147695,-0.2636697053780041,B
115,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
116,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
117,0,-1.3642812257769872,-0.6471414766488497,0.5019738434413213,0.32132736044112986,A
118,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
119,0,1.3064315451520327,0.8157780191135747,-0.37488136493147695,0.32132736044112986,B
120,0,-1.3642812257769872,-0.6471414766488497,0.5019738434413213,0.32132736044112986,B
121,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
122,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,-0.2636697053780041,B
123,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
124,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
125,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
126,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
127,0,1.3064315451520327,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,B
128,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
129,0,1.3064315451520327,0.8157780191135747,-0.37488136493147695,-0.2636697053780041,B
130,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,0.32132736044112986,B
132,0,1.3064315451520327,0.8157780191135747,0.5019738434413213,-0.2636697053780041,A
135,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,-0.2636697053780041,A
136,0,-1.3642812257769872,0.8157780191135747,0.5019738434413213,0.32132736044112986,A
137,0,-1.3642812257769872,-0.6471414766488497,-0.37488136493147695,0.32132736044112986,A
138,0,-1.3642812257769872,-0.6471414766488497,0.5019738434413213,0.32132736044112986,A
