,cat,class,classcat,epsilon,feat,nc,ncx,nx
193,BABB**,Apuesto,Vig,-1.5850791802548994,estresHistory,34,0,77
194,BAB***,Apuesto,Vig,-1.6555612092177112,estresHistory,34,0,84
195,BA*A**,Apuesto,Vig,-0.8472604604889038,estresHistory,34,0,22
196,BA*B**,Apuesto,Vig,-0.33787972845269093,estresHistory,34,3,115
197,BA****,Apuesto,Vig,-0.6621070550635069,estresHistory,34,3,138
198,BBAA**,Apuesto,Vig,0.020992710462572162,estresHistory,34,1,31
199,BBAB**,Apuesto,Vig,-1.1135183988458108,estresHistory,34,0,38
200,BBA***,Apuesto,Vig,-0.14478131237615402,estresHistory,34,2,70
201,BBBA**,Apuesto,Vig,1.887891254111489,estresHistory,34,3,34
202,BBBB**,Apuesto,Vig,0.6145562752903216,estresHistory,34,12,319
203,BBB***,Apuesto,Vig,1.4163162778865146,estresHistory,34,16,358
204,BB*A**,Apuesto,Vig,1.3798970335528906,estresHistory,34,4,65
205,BB*B**,Apuesto,Vig,0.21763740283022998,estresHistory,34,12,357
206,BB****,Apuesto,Vig,1.236776645580162,estresHistory,34,18,428
207,B*AA**,Apuesto,Vig,-0.38226768647326603,estresHistory,34,1,46
208,B*AB**,Apuesto,Vig,0.39246935646680303,estresHistory,34,3,76
209,B*A***,Apuesto,Vig,0.5738930222174435,estresHistory,34,5,123
210,B*BA**,Apuesto,Vig,1.5217176747327341,estresHistory,34,3,41
211,B*BB**,Apuesto,Vig,-0.14737308226724716,estresHistory,34,12,396
212,B*B***,Apuesto,Vig,0.5529207201368951,estresHistory,34,16,442
213,B**A**,Apuesto,Vig,0.7666764364739143,estresHistory,34,4,87
214,B**B**,Apuesto,Vig,0.022497979153431113,estresHistory,34,15,472
215,B*****,Apuesto,Vig,0.7485528640490553,estresHistory,34,21,566
216,*AAA**,Apuesto,Vig,-0.9097008962039489,estresHistory,34,2,118
217,*AAB**,Apuesto,Vig,0.01780845102168728,estresHistory,34,5,157
218,*AA***,Apuesto,Vig,-0.5824440512214257,estresHistory,34,7,275
219,*ABA**,Apuesto,Vig,-0.7873764107998594,estresHistory,34,0,19
220,*ABB**,Apuesto,Vig,-2.1756077043826365,estresHistory,34,2,256
221,*AB***,Apuesto,Vig,-2.3060683612166253,estresHistory,34,2,275
222,*A*A**,Apuesto,Vig,-1.1487376501784885,estresHistory,34,2,138
223,*A*B**,Apuesto,Vig,-1.70189453901819,estresHistory,34,7,413
224,*A****,Apuesto,Vig,-2.054160002799487,estresHistory,34,9,552
225,*BAA**,Apuesto,Vig,-0.07289155421279873,estresHistory,34,1,34
226,*BAB**,Apuesto,Vig,-1.2644557598121309,estresHistory,34,0,49
227,*BA***,Apuesto,Vig,-0.4252786503113484,estresHistory,34,2,85
228,*BBA**,Apuesto,Vig,1.8301927873316044,estresHistory,34,3,35
229,*BBB**,Apuesto,Vig,1.5873340317789577,estresHistory,34,18,395
230,*BB***,Apuesto,Vig,2.2625220600504887,estresHistory,34,22,435
231,*B*A**,Apuesto,Vig,1.252318580186384,estresHistory,34,4,69
232,*B*B**,Apuesto,Vig,1.0771258308744982,estresHistory,34,18,444
233,*B****,Apuesto,Vig,1.8876813042655098,estresHistory,34,24,521
234,**AA**,Apuesto,Vig,-0.836000655480214,estresHistory,34,3,152
235,**AB**,Apuesto,Vig,-0.6011448027340422,estresHistory,34,5,206
236,**A***,Apuesto,Vig,-0.7157086747267676,estresHistory,34,9,360
237,**BA**,Apuesto,Vig,1.006396313748177,estresHistory,34,3,54
238,**BB**,Apuesto,Vig,-0.12785112646869073,estresHistory,34,20,651
239,**B***,Apuesto,Vig,0.3357682249705901,estresHistory,34,24,710
240,***A**,Apuesto,Vig,-0.21491389437190747,estresHistory,34,6,207
241,***B**,Apuesto,Vig,-0.40615925447420015,estresHistory,34,25,857
242,******,Apuesto,Vig,0.0,estresHistory,34,34,1076
243,AAAA**,Apuesto,Admin,-1.5899802128483649,estresHistory,74,3,103
244,AAAB**,Apuesto,Admin,-1.5155919481298161,estresHistory,74,4,119
245,AAA***,Apuesto,Admin,-2.1926462289838415,estresHistory,74,7,222
246,AABA**,Apuesto,Admin,0.19930468405841978,estresHistory,74,1,12
247,AABB**,Apuesto,Admin,-0.38702843740990783,estresHistory,74,11,179
248,AAB***,Apuesto,Admin,-0.3247168322858751,estresHistory,74,12,191
249,AA*A**,Apuesto,Admin,-1.459368788509038,estresHistory,74,4,116
250,AA*B**,Apuesto,Admin,-1.2576985861949108,estresHistory,74,15,298
